order_id,customer_id,order_date,payment
685e2b39fc13ae31defa0ff8,685e2a3afc13ae1033fa113e,6/7/2024 02:04:34,6807.13
685e2b39fc13ae31defa0ff9,685e2a3afc13ae1033fa1139,5/31/2001 04:52:12,8014.93
685e2b39fc13ae31defa0ffa,685e2a3afc13ae1033fa1148,1/9/2029 19:59:01,1070.27
685e2b39fc13ae31defa0ffb,685e2a3afc13ae1033fa1099,2/26/2028 06:01:47,359.64
685e2b39fc13ae31defa0ffc,685e2a3afc13ae1033fa115a,4/16/2045 00:19:57,459.49
685e2b39fc13ae31defa0ffd,685e2a3afc13ae1033fa1023,3/22/2037 03:32:14,429.57
685e2b39fc13ae31defa0ffe,685e2a3afc13ae1033fa10b3,9/12/2045 04:56:21,4028.75
685e2b39fc13ae31defa0fff,685e2a3afc13ae1033fa0fc2,10/10/2030 09:04:38,9291.63
685e2b39fc13ae31defa1000,685e2a3afc13ae1033fa1076,11/29/2000 22:47:24,8378.55
685e2b39fc13ae31defa1001,685e2a3afc13ae1033fa111f,6/6/2035 16:45:41,2262.7
685e2b39fc13ae31defa1002,685e2a3afc13ae1033fa0ff4,4/6/2037 21:30:49,1133.29
685e2b39fc13ae31defa1003,685e2a3afc13ae1033fa10af,5/9/2035 17:54:42,3632.24
685e2b39fc13ae31defa1004,685e2a3afc13ae1033fa116c,8/24/2036 12:15:55,7196.37
685e2b39fc13ae31defa1005,685e2a3afc13ae1033fa11a8,6/24/2015 01:06:25,6458.55
685e2b39fc13ae31defa1006,685e2a3afc13ae1033fa117e,9/18/2036 16:07:14,4738.91
685e2b39fc13ae31defa1007,685e2a3afc13ae1033fa104f,3/5/2042 23:43:14,7168.31
685e2b39fc13ae31defa1008,685e2a3afc13ae1033fa1198,4/14/2007 09:55:24,2334.04
685e2b39fc13ae31defa1009,685e2a3afc13ae1033fa0fde,7/17/2012 15:07:39,7525.45
685e2b39fc13ae31defa100a,685e2a3afc13ae1033fa1181,8/1/2000 12:07:50,2221.24
685e2b39fc13ae31defa100b,685e2a3afc13ae1033fa114c,2/17/2026 22:13:46,4340.75
685e2b39fc13ae31defa100c,685e2a3afc13ae1033fa11b0,10/3/2032 04:56:22,9414.5
685e2b39fc13ae31defa100d,685e2a3afc13ae1033fa1119,1/31/2011 18:08:04,9894.22
685e2b39fc13ae31defa100e,685e2a3afc13ae1033fa10f9,12/6/2010 03:47:26,6102.54
685e2b39fc13ae31defa100f,685e2a3afc13ae1033fa0fc5,3/17/2019 13:14:24,2886.39
685e2b39fc13ae31defa1010,685e2a3afc13ae1033fa1074,9/4/2008 13:31:35,748.62
685e2b39fc13ae31defa1011,685e2a3afc13ae1033fa0fd6,11/27/2008 17:25:19,257.04
685e2b39fc13ae31defa1012,685e2a3afc13ae1033fa10fd,9/20/2041 04:01:29,1080.74
685e2b39fc13ae31defa1013,685e2a3afc13ae1033fa10a0,11/13/2046 10:14:49,6616.43
685e2b39fc13ae31defa1014,685e2a3afc13ae1033fa102e,9/25/2008 18:06:02,8057.76
685e2b39fc13ae31defa1015,685e2a3afc13ae1033fa10ba,8/22/2038 05:31:58,7227.76
685e2b39fc13ae31defa1016,685e2a3afc13ae1033fa1154,1/11/2020 04:14:22,3270.94
685e2b39fc13ae31defa1017,685e2a3afc13ae1033fa101c,1/18/2008 15:22:19,6405.33
685e2b39fc13ae31defa1018,685e2a3afc13ae1033fa11ac,10/11/2005 03:31:14,8056.49
685e2b39fc13ae31defa1019,685e2a3afc13ae1033fa108d,5/21/2044 09:19:57,6173.43
685e2b39fc13ae31defa101a,685e2a3afc13ae1033fa11b0,9/3/2009 13:37:51,1989.97
685e2b39fc13ae31defa101b,685e2a3afc13ae1033fa11a0,6/16/2013 18:05:17,5170.31
685e2b39fc13ae31defa101c,685e2a3afc13ae1033fa10a3,3/10/2007 12:54:31,620.91
685e2b39fc13ae31defa101d,685e2a3afc13ae1033fa114c,8/22/2032 03:09:42,4735.92
685e2b39fc13ae31defa101e,685e2a3afc13ae1033fa109b,8/19/2010 01:49:45,2924.17
685e2b39fc13ae31defa101f,685e2a3afc13ae1033fa1038,3/24/2026 03:49:27,1784.98
685e2b39fc13ae31defa1020,685e2a3afc13ae1033fa1012,12/5/2019 01:52:03,4649.55
685e2b39fc13ae31defa1021,685e2a3afc13ae1033fa110f,10/25/2040 01:25:03,3123.88
685e2b39fc13ae31defa1022,685e2a3afc13ae1033fa0ff4,4/8/2043 06:01:23,7145.21
685e2b39fc13ae31defa1023,685e2a3afc13ae1033fa1080,5/14/2000 08:42:51,6844.28
685e2b39fc13ae31defa1024,685e2a3afc13ae1033fa1117,3/10/2027 04:02:06,9036.88
685e2b39fc13ae31defa1025,685e2a3afc13ae1033fa0fc8,9/29/2047 01:27:53,9852.87
685e2b39fc13ae31defa1026,685e2a3afc13ae1033fa10ac,1/29/2000 14:03:48,6318.68
685e2b39fc13ae31defa1027,685e2a3afc13ae1033fa105e,10/28/2023 03:57:01,440.53
685e2b39fc13ae31defa1028,685e2a3afc13ae1033fa104d,1/24/2003 14:48:21,440.13
685e2b39fc13ae31defa1029,685e2a3afc13ae1033fa117f,10/29/2022 02:25:34,9506.22
685e2b39fc13ae31defa102a,685e2a3afc13ae1033fa1032,10/10/2033 11:20:51,8496.51
685e2b39fc13ae31defa102b,685e2a3afc13ae1033fa10f4,5/14/2040 01:13:11,6477.26
685e2b39fc13ae31defa102c,685e2a3afc13ae1033fa10b2,7/5/2033 18:53:50,7654.51
685e2b39fc13ae31defa102d,685e2a3afc13ae1033fa1006,3/1/2025 03:26:02,9041.79
685e2b39fc13ae31defa102e,685e2a3afc13ae1033fa105c,1/1/2010 07:00:09,1034.6
685e2b39fc13ae31defa102f,685e2a3afc13ae1033fa11b0,9/23/2030 17:27:59,8802.61
685e2b39fc13ae31defa1030,685e2a3afc13ae1033fa10f4,7/11/2050 09:02:12,9990.15
685e2b39fc13ae31defa1031,685e2a3afc13ae1033fa1066,1/29/2003 12:25:57,4044.31
685e2b39fc13ae31defa1032,685e2a3afc13ae1033fa117b,9/21/2000 18:09:40,7654.47
685e2b39fc13ae31defa1033,685e2a3afc13ae1033fa1042,4/16/2041 03:21:07,3527.22
685e2b39fc13ae31defa1034,685e2a3afc13ae1033fa118b,3/19/2004 11:00:48,5920.26
685e2b39fc13ae31defa1035,685e2a3afc13ae1033fa10e4,2/21/2006 00:20:47,3980.29
685e2b39fc13ae31defa1036,685e2a3afc13ae1033fa1071,1/24/2002 00:05:35,4185.71
685e2b39fc13ae31defa1037,685e2a3afc13ae1033fa105c,9/21/2043 08:23:25,6380.33
685e2b39fc13ae31defa1038,685e2a3afc13ae1033fa0fdd,6/17/2025 17:31:12,8508.21
685e2b39fc13ae31defa1039,685e2a3afc13ae1033fa11a3,8/9/2043 04:15:50,8635.13
685e2b39fc13ae31defa103a,685e2a3afc13ae1033fa10a7,9/25/2026 00:25:24,2610.0
685e2b39fc13ae31defa103b,685e2a3afc13ae1033fa10a1,1/11/2048 20:15:03,8839.19
685e2b39fc13ae31defa103c,685e2a3afc13ae1033fa10c6,4/13/2006 05:38:07,3314.78
685e2b39fc13ae31defa103d,685e2a3afc13ae1033fa1010,6/3/2006 07:08:03,8898.9
685e2b39fc13ae31defa103e,685e2a3afc13ae1033fa1110,10/26/2012 07:44:15,5700.15
685e2b39fc13ae31defa103f,685e2a3afc13ae1033fa102f,6/16/2006 17:50:05,4489.04
685e2b39fc13ae31defa1040,685e2a3afc13ae1033fa10ad,1/8/2003 05:07:46,7668.37
685e2b39fc13ae31defa1041,685e2a3afc13ae1033fa0ff3,1/30/2044 20:45:53,1555.41
685e2b39fc13ae31defa1042,685e2a3afc13ae1033fa116c,6/2/2025 23:14:26,4771.87
685e2b39fc13ae31defa1043,685e2a3afc13ae1033fa104d,10/23/2042 01:54:07,1641.67
685e2b39fc13ae31defa1044,685e2a3afc13ae1033fa1189,5/22/2032 21:47:23,5510.02
685e2b39fc13ae31defa1045,685e2a3afc13ae1033fa0ff3,12/3/2039 20:36:46,7483.13
685e2b39fc13ae31defa1046,685e2a3afc13ae1033fa119d,2/17/2050 11:32:53,2839.73
685e2b39fc13ae31defa1047,685e2a3afc13ae1033fa115b,10/14/2004 11:31:52,3801.47
685e2b39fc13ae31defa1048,685e2a3afc13ae1033fa0fd7,3/6/2030 21:07:31,3797.44
685e2b39fc13ae31defa1049,685e2a3afc13ae1033fa100e,3/24/2000 10:36:34,3578.68
685e2b39fc13ae31defa104a,685e2a3afc13ae1033fa0ffc,2/2/2015 21:43:05,5489.09
685e2b39fc13ae31defa104b,685e2a3afc13ae1033fa1024,4/7/2050 10:22:50,6863.51
685e2b39fc13ae31defa104c,685e2a3afc13ae1033fa0ff3,6/3/2045 18:28:34,5597.02
685e2b39fc13ae31defa104d,685e2a3afc13ae1033fa10d4,4/18/2029 02:40:20,2011.83
685e2b39fc13ae31defa104e,685e2a3afc13ae1033fa119b,1/10/2013 07:50:44,862.06
685e2b39fc13ae31defa104f,685e2a3afc13ae1033fa1029,3/22/2004 21:47:56,8226.0
685e2b39fc13ae31defa1050,685e2a3afc13ae1033fa1015,6/13/2033 21:23:30,3965.58
685e2b39fc13ae31defa1051,685e2a3afc13ae1033fa10e9,1/20/2020 19:19:40,3377.38
685e2b39fc13ae31defa1052,685e2a3afc13ae1033fa10f7,10/18/2047 11:12:10,5516.79
685e2b39fc13ae31defa1053,685e2a3afc13ae1033fa115f,5/24/2033 15:40:18,9074.22
685e2b39fc13ae31defa1054,685e2a3afc13ae1033fa1043,1/16/2020 18:31:54,5779.52
685e2b39fc13ae31defa1055,685e2a3afc13ae1033fa0fd8,8/8/2001 03:25:02,9331.8
685e2b39fc13ae31defa1056,685e2a3afc13ae1033fa102a,1/31/2030 19:33:28,5197.12
685e2b39fc13ae31defa1057,685e2a3afc13ae1033fa100a,11/25/2043 21:32:27,3163.42
685e2b39fc13ae31defa1058,685e2a3afc13ae1033fa1123,8/3/2038 01:32:13,6472.18
685e2b39fc13ae31defa1059,685e2a3afc13ae1033fa114a,5/14/2015 19:52:04,4633.52
685e2b39fc13ae31defa105a,685e2a3afc13ae1033fa1145,7/24/2047 05:42:45,5322.53
685e2b39fc13ae31defa105b,685e2a3afc13ae1033fa105a,4/12/2034 17:50:03,9408.72
685e2b39fc13ae31defa105c,685e2a3afc13ae1033fa110e,9/4/2018 17:20:14,1039.24
685e2b39fc13ae31defa105d,685e2a3afc13ae1033fa106c,1/5/2021 08:22:39,9517.9
685e2b39fc13ae31defa105e,685e2a3afc13ae1033fa0fcf,10/28/2028 10:38:17,5510.11
685e2b39fc13ae31defa105f,685e2a3afc13ae1033fa1017,6/4/2037 19:01:49,1896.76
685e2b39fc13ae31defa1060,685e2a3afc13ae1033fa0ff9,8/9/2003 08:37:03,2767.69
685e2b39fc13ae31defa1061,685e2a3afc13ae1033fa1154,10/17/2009 09:05:17,7602.8
685e2b39fc13ae31defa1062,685e2a3afc13ae1033fa0fcb,5/9/2022 20:55:38,80.3
685e2b39fc13ae31defa1063,685e2a3afc13ae1033fa1165,7/16/2005 03:35:03,3659.48
685e2b39fc13ae31defa1064,685e2a3afc13ae1033fa100d,10/15/2003 19:58:58,4526.94
685e2b39fc13ae31defa1065,685e2a3afc13ae1033fa1049,12/27/2003 22:01:19,9536.69
685e2b39fc13ae31defa1066,685e2a3afc13ae1033fa100c,9/3/2031 14:01:34,5249.75
685e2b39fc13ae31defa1067,685e2a3afc13ae1033fa10bc,6/9/2012 09:28:51,2196.92
685e2b39fc13ae31defa1068,685e2a3afc13ae1033fa10a7,3/19/2021 10:38:14,2757.73
685e2b39fc13ae31defa1069,685e2a3afc13ae1033fa0feb,8/7/2019 07:28:15,9754.56
685e2b39fc13ae31defa106a,685e2a3afc13ae1033fa112f,12/11/2033 20:40:21,4649.1
685e2b39fc13ae31defa106b,685e2a3afc13ae1033fa0fdd,3/28/2036 13:54:46,6082.39
685e2b39fc13ae31defa106c,685e2a3afc13ae1033fa1005,4/19/2034 01:53:14,9851.78
685e2b39fc13ae31defa106d,685e2a3afc13ae1033fa10e3,9/8/2010 05:44:32,294.73
685e2b39fc13ae31defa106e,685e2a3afc13ae1033fa1015,3/19/2046 17:52:38,8850.55
685e2b39fc13ae31defa106f,685e2a3afc13ae1033fa1006,7/20/2009 17:05:10,7172.66
685e2b39fc13ae31defa1070,685e2a3afc13ae1033fa0fe3,10/22/2031 17:16:36,4999.76
685e2b39fc13ae31defa1071,685e2a3afc13ae1033fa0ff4,8/11/2020 05:02:14,7337.76
685e2b39fc13ae31defa1072,685e2a3afc13ae1033fa1121,2/4/2041 05:05:33,713.39
685e2b39fc13ae31defa1073,685e2a3afc13ae1033fa1178,5/26/2046 07:49:42,5053.63
685e2b39fc13ae31defa1074,685e2a3afc13ae1033fa1100,2/6/2024 06:01:22,4951.7
685e2b39fc13ae31defa1075,685e2a3afc13ae1033fa10ff,10/16/2004 07:26:29,7668.47
685e2b39fc13ae31defa1076,685e2a3afc13ae1033fa1095,11/23/2012 13:48:36,8422.63
685e2b39fc13ae31defa1077,685e2a3afc13ae1033fa10e5,11/4/2003 07:18:23,9471.59
685e2b39fc13ae31defa1078,685e2a3afc13ae1033fa10ee,6/10/2046 08:56:15,3129.12
685e2b39fc13ae31defa1079,685e2a3afc13ae1033fa1012,8/21/2021 20:56:29,8538.4
685e2b39fc13ae31defa107a,685e2a3afc13ae1033fa1108,4/24/2034 23:22:50,164.76
685e2b39fc13ae31defa107b,685e2a3afc13ae1033fa107d,7/13/2005 16:19:23,8441.09
685e2b39fc13ae31defa107c,685e2a3afc13ae1033fa10b3,6/6/2034 16:46:39,3825.02
685e2b39fc13ae31defa107d,685e2a3afc13ae1033fa1113,12/14/2036 03:30:15,9740.44
685e2b39fc13ae31defa107e,685e2a3afc13ae1033fa114f,11/27/2047 14:03:05,8986.34
685e2b39fc13ae31defa107f,685e2a3afc13ae1033fa1063,1/7/2039 09:33:33,3300.22
685e2b39fc13ae31defa1080,685e2a3afc13ae1033fa1105,6/5/2033 06:17:36,3660.94
685e2b39fc13ae31defa1081,685e2a3afc13ae1033fa10a7,6/14/2017 19:31:29,7928.88
685e2b39fc13ae31defa1082,685e2a3afc13ae1033fa105f,5/24/2023 17:47:30,1293.91
685e2b39fc13ae31defa1083,685e2a3afc13ae1033fa11ab,2/7/2004 18:23:54,315.05
685e2b39fc13ae31defa1084,685e2a3afc13ae1033fa101d,2/24/2034 16:58:31,9633.24
685e2b39fc13ae31defa1085,685e2a3afc13ae1033fa1160,12/29/2019 14:13:23,838.53
685e2b39fc13ae31defa1086,685e2a3afc13ae1033fa1078,3/2/2013 17:22:12,2342.86
685e2b39fc13ae31defa1087,685e2a3afc13ae1033fa108e,12/14/2043 09:31:21,4336.36
685e2b39fc13ae31defa1088,685e2a3afc13ae1033fa10a8,2/12/2029 08:29:28,3113.69
685e2b39fc13ae31defa1089,685e2a3afc13ae1033fa11a9,9/13/2005 20:26:08,9275.69
685e2b39fc13ae31defa108a,685e2a3afc13ae1033fa1197,11/9/2013 21:33:59,2484.28
685e2b39fc13ae31defa108b,685e2a3afc13ae1033fa113a,4/2/2035 01:57:27,7586.55
685e2b39fc13ae31defa108c,685e2a3afc13ae1033fa1168,6/8/2038 05:27:44,2725.39
685e2b39fc13ae31defa108d,685e2a3afc13ae1033fa1162,3/27/2030 13:39:00,9963.43
685e2b39fc13ae31defa108e,685e2a3afc13ae1033fa10e4,11/2/2030 00:52:37,8029.52
685e2b39fc13ae31defa108f,685e2a3afc13ae1033fa103f,4/6/2048 07:19:22,3429.62
685e2b39fc13ae31defa1090,685e2a3afc13ae1033fa1158,3/10/2036 18:00:45,909.1
685e2b39fc13ae31defa1091,685e2a3afc13ae1033fa1140,9/9/2035 21:10:24,2071.07
685e2b39fc13ae31defa1092,685e2a3afc13ae1033fa1186,4/14/2002 23:17:39,3209.9
685e2b39fc13ae31defa1093,685e2a3afc13ae1033fa1118,9/19/2047 06:59:54,5033.82
685e2b39fc13ae31defa1094,685e2a3afc13ae1033fa1058,7/20/2033 08:00:23,7490.48
685e2b39fc13ae31defa1095,685e2a3afc13ae1033fa0fca,9/4/2029 20:52:26,7203.2
685e2b39fc13ae31defa1096,685e2a3afc13ae1033fa111c,5/21/2028 14:29:02,9383.92
685e2b39fc13ae31defa1097,685e2a3afc13ae1033fa1118,4/14/2050 17:49:33,8498.3
685e2b39fc13ae31defa1098,685e2a3afc13ae1033fa108c,6/23/2044 08:01:19,9087.47
685e2b39fc13ae31defa1099,685e2a3afc13ae1033fa10bc,1/11/2006 22:37:41,1595.03
685e2b39fc13ae31defa109a,685e2a3afc13ae1033fa11b0,12/3/2017 14:21:20,2563.59
685e2b39fc13ae31defa109b,685e2a3afc13ae1033fa1106,9/13/2003 18:04:59,9398.91
685e2b39fc13ae31defa109c,685e2a3afc13ae1033fa10ab,11/6/2043 14:20:30,6238.74
685e2b39fc13ae31defa109d,685e2a3afc13ae1033fa10f0,4/9/2017 08:10:22,9640.71
685e2b39fc13ae31defa109e,685e2a3afc13ae1033fa1064,12/12/2008 13:23:18,164.66
685e2b39fc13ae31defa109f,685e2a3afc13ae1033fa0ffa,2/22/2029 00:09:36,9765.58
685e2b39fc13ae31defa10a0,685e2a3afc13ae1033fa10d3,5/26/2016 11:25:40,3520.94
685e2b39fc13ae31defa10a1,685e2a3afc13ae1033fa10f4,6/9/2019 04:25:05,8495.11
685e2b39fc13ae31defa10a2,685e2a3afc13ae1033fa1056,6/1/2026 02:17:14,3399.05
685e2b39fc13ae31defa10a3,685e2a3afc13ae1033fa1097,4/19/2015 18:16:13,5501.29
685e2b39fc13ae31defa10a4,685e2a3afc13ae1033fa10f6,5/4/2026 22:36:26,3998.24
685e2b39fc13ae31defa10a5,685e2a3afc13ae1033fa10a4,10/22/2043 23:43:35,7405.01
685e2b39fc13ae31defa10a6,685e2a3afc13ae1033fa1075,6/25/2005 17:54:06,9898.62
685e2b39fc13ae31defa10a7,685e2a3afc13ae1033fa1110,1/16/2033 04:24:08,2114.68
685e2b39fc13ae31defa10a8,685e2a3afc13ae1033fa0ff7,5/8/2017 15:47:43,1563.35
685e2b39fc13ae31defa10a9,685e2a3afc13ae1033fa100f,7/16/2008 09:59:44,4615.22
685e2b39fc13ae31defa10aa,685e2a3afc13ae1033fa119d,10/20/2021 17:28:36,3983.46
685e2b39fc13ae31defa10ab,685e2a3afc13ae1033fa10a7,8/29/2044 12:11:28,6077.79
685e2b39fc13ae31defa10ac,685e2a3afc13ae1033fa117e,10/15/2034 20:43:21,5167.8
685e2b39fc13ae31defa10ad,685e2a3afc13ae1033fa10fe,8/17/2033 17:53:22,5042.18
685e2b39fc13ae31defa10ae,685e2a3afc13ae1033fa1087,7/18/2027 19:56:06,2122.79
685e2b39fc13ae31defa10af,685e2a3afc13ae1033fa1094,1/9/2011 07:10:43,8408.52
685e2b39fc13ae31defa10b0,685e2a3afc13ae1033fa115c,11/9/2026 14:57:43,8453.38
685e2b39fc13ae31defa10b1,685e2a3afc13ae1033fa10d4,10/24/2012 18:44:21,3626.42
685e2b39fc13ae31defa10b2,685e2a3afc13ae1033fa10e8,2/14/2033 19:12:12,164.6
685e2b39fc13ae31defa10b3,685e2a3afc13ae1033fa10ea,11/30/2042 17:05:19,4954.49
685e2b39fc13ae31defa10b4,685e2a3afc13ae1033fa1087,2/22/2034 23:46:10,4079.3
685e2b39fc13ae31defa10b5,685e2a3afc13ae1033fa1087,9/5/2021 16:08:50,5531.28
685e2b39fc13ae31defa10b6,685e2a3afc13ae1033fa1190,1/4/2039 09:58:31,2415.63
685e2b39fc13ae31defa10b7,685e2a3afc13ae1033fa111d,11/15/2039 14:53:51,2390.89
685e2b39fc13ae31defa10b8,685e2a3afc13ae1033fa1099,3/4/2043 23:06:54,9054.46
685e2b39fc13ae31defa10b9,685e2a3afc13ae1033fa1068,8/9/2025 21:43:25,6238.38
685e2b39fc13ae31defa10ba,685e2a3afc13ae1033fa1130,6/28/2034 01:29:57,3014.16
685e2b39fc13ae31defa10bb,685e2a3afc13ae1033fa11a6,5/30/2001 07:41:55,3091.01
685e2b39fc13ae31defa10bc,685e2a3afc13ae1033fa1183,3/30/2006 12:23:48,3907.29
685e2b39fc13ae31defa10bd,685e2a3afc13ae1033fa1190,1/12/2047 02:04:43,6374.46
685e2b39fc13ae31defa10be,685e2a3afc13ae1033fa0fed,10/17/2036 19:27:25,5809.2
685e2b39fc13ae31defa10bf,685e2a3afc13ae1033fa10ea,1/31/2030 08:38:58,5235.65
685e2b39fc13ae31defa10c0,685e2a3afc13ae1033fa1111,4/11/2033 03:11:12,4951.04
685e2b39fc13ae31defa10c1,685e2a3afc13ae1033fa0ffa,1/26/2029 04:05:45,9630.98
685e2b39fc13ae31defa10c2,685e2a3afc13ae1033fa10c0,12/19/2041 04:34:08,4001.55
685e2b39fc13ae31defa10c3,685e2a3afc13ae1033fa104a,9/29/2017 09:17:11,2268.9
685e2b39fc13ae31defa10c4,685e2a3afc13ae1033fa0ffe,6/23/2023 12:55:44,2491.41
685e2b39fc13ae31defa10c5,685e2a3afc13ae1033fa102f,2/12/2033 11:21:22,3894.91
685e2b39fc13ae31defa10c6,685e2a3afc13ae1033fa0fe7,1/12/2035 20:13:53,3802.85
685e2b39fc13ae31defa10c7,685e2a3afc13ae1033fa10ca,8/21/2032 06:58:36,3048.56
685e2b39fc13ae31defa10c8,685e2a3afc13ae1033fa0ffd,3/11/2032 14:58:52,7920.55
